domain,table,field,field_type,sensitivity,flow_role,semantic_description,contexts,evidence_refs,validation_status
vehicle-import-management,soat_loteitems,idlote,int,BUSINESS_DATA,Referencia funcional que vincula el flujo con otra entidad/catalogo.,"En `soat_loteitems`, campo opcional o nullable del dominio transversal. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: Tabla transversal o legacy sin prefijo funcional inequivoco. Tipo fisico: int.",`soat_loteitems.idlote` | Asociacion del vehiculo/caso con lote SOAT.,index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,soat_lotes,archivo,varchar(100) CHARACTER SET latin1,DOCUMENT_OR_FILE_REFERENCE,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `soat_lotes`, campo obligatorio del dominio transversal. Referencia a archivo, ruta, URL o documento asociado a expediente/soporte. Se interpreta dentro de: Tabla transversal o legacy sin prefijo funcional inequivoco. Tipo fisico: varchar(100) CHARACTER SET latin1.",`index_archivos/documentacion.php:31-41` | `index_archivos/documentacion.php:381-435` | `index_archivos/enviarsolicitud_ajax.php:30-114` | El sistema guarda el archivo y lee las filas desde la segunda fila. | `index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123`,index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,soat_lotes,fecha,timestamp,BUSINESS_DATA,"Fecha/hora de evento del flujo; sirve para orden, plazo, vencimiento o auditoria.","En `soat_lotes`, campo opcional o nullable del dominio transversal. Fecha de evento, hito, emision, recepcion, vencimiento o registro operacional. Se interpreta dentro de: Tabla transversal o legacy sin prefijo funcional inequivoco. Tipo fisico: timestamp.","- ASGARD: valida chasis, solicitud destino, DAM, errores de vehiculo, fechas AP, lotes SOAT y persistencia. | - La solicitud previa se marca con `dam`, `fechacargavehiculos`, `fechacargavehiculosdam`, `fechafin`, `carpeta` o `fechaaprobacion` segun reglas del flujo. | El sistema actualiza fechas y marcadores de la solicitud previa. | En variantes `requiereSoloAp`, si no hay vehiculos, el sistema puede marcar carpeta y fecha de aprobacion. | Si la operacion es de cambio de solicitud, valida la solicitud destino, estado de envio, fechas AP y estado del vehiculo origen.",index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-import-management,soat_lotes,idlote,int,BUSINESS_DATA,Referencia funcional que vincula el flujo con otra entidad/catalogo.,"En `soat_lotes`, campo obligatorio del dominio transversal. Identificador tecnico o referencia a otra entidad; si apunta a otra tabla funciona como clave de relacion funcional. Se interpreta dentro de: Tabla transversal o legacy sin prefijo funcional inequivoco. Actua como clave primaria del registro. Tipo fisico: int.",`soat_loteitems.idlote` | Asociacion del vehiculo/caso con lote SOAT.,index_archivos/documentacion.php:31-41 | index_archivos/documentacion.php:381-435 | index_archivos/enviarsolicitud_ajax.php:30-114 | index_archivos/controllers/VehiculosClass.php:15-57 | index_archivos/controllers/VehiculosClass.php:112-217 | index_archivos/logistica/ajax/vehiculos/uploadExcelSolicitud.php:16-123 | index_archivos/logistica/ajax/vehiculos/actualizarDatosVehiculos.php:12-19 | index_archivos/controllers/VehiculosClass.php:84-105 | index_archivos/controllers/VehiculosClass.php:223-280 | index_archivos/enviarsolicitud_ajax.php:48-114 | VehiculosClass.php:84-105 | VehiculosClass.php:15-22,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-invoice-data-bulk-update,dav_casos,cif,double,PERSONAL_OR_CONTACT_DATA,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_casos`, campo opcional o nullable del dominio dav. Identificador fiscal o personal usado para reconocimiento legal/tributario. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: double.","- Recalculo de valores FOB, flete, seguro, CIF y CIF Bs cuando el monto cargado es mayor a cero. | Si el monto es mayor a cero, ASGARD actualiza FOB y recalcula flete, seguro, total costos, CIF y CIF Bs. | BR-VIDBU-009 | Flete y seguro se recalculan segun parametros de vehiculo especificos o generales. | `dav_parametrosvehiculo` | Parametros para calcular flete, seguro, total costos, CIF y CIF Bs. | `dav_casos.cif`",index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:68 | index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:322-324 | index_archivos/logistica/componentes/formatoActualizarFechas.php:8-64 | index_archivos/logistica/componentes/fechasfacturas.php:14-57 | index_archivos/logistica/componentes/fechasfacturas.php:62-66 | index_archivos/logistica/componentes/fechasfacturas.php:87-132 | index_archivos/logistica/componentes/fechasfacturas.php:139-224 | EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-invoice-data-bulk-update,dav_casos,cifbs,double,PERSONAL_OR_CONTACT_DATA,"Valor economico usado en calculos, liquidaciones, conciliacion o reporteria.","En `dav_casos`, campo opcional o nullable del dominio dav. Identificador fiscal o personal usado para reconocimiento legal/tributario. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: double.",`dav_casos.cifbs`,index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:68 | index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:322-324 | index_archivos/logistica/componentes/formatoActualizarFechas.php:8-64 | index_archivos/logistica/componentes/fechasfacturas.php:14-57 | index_archivos/logistica/componentes/fechasfacturas.php:62-66 | index_archivos/logistica/componentes/fechasfacturas.php:87-132 | index_archivos/logistica/componentes/fechasfacturas.php:139-224 | EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-invoice-data-bulk-update,dav_casos,columna,varchar(20) CHARACTER SET latin1,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: varchar(20) CHARACTER SET latin1.","- Excel con columnas: partida, chasis, fecha factura, numero factura, monto factura y tipo declaracion. | BR-VIDBU-007 | El tipo de declaracion del caso se actualiza desde la columna F de la plantilla. | Columna | Campo inferido | Uso | | `index_archivos/logistica/componentes/formatoActualizarFechas.php` | Query UNION y escritura de columnas A-F | Generacion de plantilla Excel. | `DATA_USED.md` | Tablas y columnas usadas por consultas/update.",index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:68 | index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:322-324 | index_archivos/logistica/componentes/formatoActualizarFechas.php:8-64 | index_archivos/logistica/componentes/fechasfacturas.php:14-57 | index_archivos/logistica/componentes/fechasfacturas.php:62-66 | index_archivos/logistica/componentes/fechasfacturas.php:87-132 | index_archivos/logistica/componentes/fechasfacturas.php:139-224 | EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-invoice-data-bulk-update,dav_casos,flete2,double,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: double.",`dav_casos.flete2bruto` | `dav_casos.flete2`,index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:68 | index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:322-324 | index_archivos/logistica/componentes/formatoActualizarFechas.php:8-64 | index_archivos/logistica/componentes/fechasfacturas.php:14-57 | index_archivos/logistica/componentes/fechasfacturas.php:62-66 | index_archivos/logistica/componentes/fechasfacturas.php:87-132 | index_archivos/logistica/componentes/fechasfacturas.php:139-224 | EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-invoice-data-bulk-update,dav_casos,flete2bruto,double,BUSINESS_DATA,Campo de soporte funcional mencionado en datos/reglas del flujo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: double.",`dav_casos.flete2bruto`,index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:68 | index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:322-324 | index_archivos/logistica/componentes/formatoActualizarFechas.php:8-64 | index_archivos/logistica/componentes/fechasfacturas.php:14-57 | index_archivos/logistica/componentes/fechasfacturas.php:62-66 | index_archivos/logistica/componentes/fechasfacturas.php:87-132 | index_archivos/logistica/componentes/fechasfacturas.php:139-224 | EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
vehicle-invoice-data-bulk-update,dav_casos,fob,double,BUSINESS_DATA,Dato documental o referencia a soporte/carga/descarga dentro del flujo.,"En `dav_casos`, campo opcional o nullable del dominio dav. Campo legacy cuyo significado se debe confirmar por pantalla, consulta SQL o datos productivos. Se interpreta dentro de: Gestion aduanera, DAV/DAM, clientes, documentos, costos y procesos operativos de comercio exterior. Tipo fisico: double.","# Vehicle Invoice Data Bulk Update - Process Definition ## Estado INFERRED_DRAFT_REVIEW_REQUIRED ## Objetivo de negocio Permitir la correccion masiva de fechas de factura, numeros de factura, valor FOB y tipo de declaracion de vehiculos asociados a un embarque logistico, usando una plantilla Excel descargada desde Gestion Aduanera. | - Recalculo de valores FOB, flete, seguro, CIF y CIF Bs cuando el monto cargado es mayor a cero. | Si el monto es mayor a cero, ASGARD actualiza FOB y recalcula flete, seguro, total costos, CIF y CIF Bs. | ## Diagrama ```mermaid flowchart TD A[""Abrir Gestion Aduanera del embarque""] --> B[""Descargar plantilla de fechas/facturas""] B --> C[""Editar Excel fuera de ASGARD""] C --> D[""Cargar Excel corregido""] D --> E[""Leer filas y normalizar fechas""] E --> F{""Vehiculo tiene SUMA/DAM?""} F -- ""Si"" --> G[""Bloquear actualizacion y mostrar observacion""] F -- ""No"" --> H{... | BR-VIDBU-008 | Si el monto de factura es mayor a cero, se actualiza FOB y se recalculan valores aduaneros derivados.",index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:68 | index_archivos/logistica/componentes/embarques_ver_gestion_aduanera.php:322-324 | index_archivos/logistica/componentes/formatoActualizarFechas.php:8-64 | index_archivos/logistica/componentes/fechasfacturas.php:14-57 | index_archivos/logistica/componentes/fechasfacturas.php:62-66 | index_archivos/logistica/componentes/fechasfacturas.php:87-132 | index_archivos/logistica/componentes/fechasfacturas.php:139-224 | EV-SQL_QUERY-1E16A453C0FC22 .data_base/asgard.sql:17707 READS access to dav_casos | EV-SQL_QUERY-C8AB19C9274D78 .data_base/asgard.sql:17755 READS access to dav_casos | EV-SQL_QUERY-85B23A1F6B1886 .data_base/asgard.sql:17773 READS access to dav_casosprevios | EV-SQL_QUERY-A3D8E3282D4ABA .data_base/asgard.sql:17773 READS access to dav_casos | EV-SQL_QUERY-1A08C59D5D207E .data_base/asgard.sql:17815 READS access to dav_casostarea,FLOW_SEMANTIC_INFERENCE_REVIEW_REQUIRED
